Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG02NAC15P30DE,2006.03,783,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2007.03,670,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2008.03,688,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2009.03,758,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2010.03,561,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2011.03,553,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2012.03,740,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2013.03,916,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2014.03,1092,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2015.03,1214,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2016.03,1343,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2017.03,1454,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2018.03,1606,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2019.03,1853,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2020.03,2210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30DE,2021.03,2402,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,
SNEA.SG02NAC15P30ZE,1988.03,36869,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1989.03,40016,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1990.03,42766,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1991.03,44965,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1992.03,44707,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1993.03,45506,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1994.03,47442,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1995.03,51160,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1996.03,54478,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1997.03,58113,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1998.03,60337,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,1999.03,62847,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2000.03,65231,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2001.03,67694,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2002.03,70977,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2003.03,75898,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2004.03,80983,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2005.03,86703,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2006.03,92640,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2007.03,98124,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2008.03,103451,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2009.03,106593,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2010.03,110177,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2011.03,114938,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2012.03,121466,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2013.03,125350,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2014.03,131170,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2015.03,136563,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2016.03,143635,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2017.03,154321,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2018.03,163885,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2019.03,173921,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2020.03,181711,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
SNEA.SG02NAC15P30ZE,2021.03,185132,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,
