Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG03NAC12D24C,1998.03,93,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,1999.03,96,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2000.03,103,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2001.03,110,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2002.03,110,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2003.03,106,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2004.03,73,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2005.03,75,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2006.03,71,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2007.03,61,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2008.03,47,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2009.03,41,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2010.03,39,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2011.03,37,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2012.03,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2013.03,34,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2014.03,33,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2015.03,40,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2016.03,30,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2017.03,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2018.03,24,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2019.03,26,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24C,2020.03,27,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Energy resources levy,,,
SNEA.SG03NAC12D24D,1987.03,211,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1988.03,241,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1989.03,265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1990.03,299,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1991.03,288,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1992.03,293,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1993.03,313,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1994.03,334,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1995.03,384,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1996.03,404,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1997.03,423,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1998.03,463,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,1999.03,462,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2000.03,496,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2001.03,522,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2002.03,571,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2003.03,610,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2004.03,656,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2005.03,704,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2006.03,729,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2007.03,767,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2008.03,835,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2009.03,881,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2010.03,905,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2011.03,1002,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2012.03,1055,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2013.03,1071,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2014.03,1179,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2015.03,1280,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2016.03,1347,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2017.03,1445,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2018.03,1535,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2019.03,1635,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24D,2020.03,1761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Road users charges,,,
SNEA.SG03NAC12D24E,1987.03,67,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1988.03,53,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1989.03,57,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1990.03,61,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1991.03,59,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1992.03,48,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1993.03,46,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1994.03,50,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1995.03,54,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1996.03,50,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1997.03,37,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1998.03,39,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,1999.03,33,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2000.03,39,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2001.03,38,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2002.03,39,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2003.03,39,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2004.03,51,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2005.03,67,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2006.03,67,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2007.03,46,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2008.03,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2009.03,12,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2010.03,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2011.03,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2012.03,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2013.03,12,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2014.03,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2015.03,13,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2016.03,13,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2017.03,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2018.03,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2019.03,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24E,2020.03,10,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Racing duty,,,
SNEA.SG03NAC12D24F,1987.03,174,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1988.03,402,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1989.03,388,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1990.03,428,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1991.03,420,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1992.03,400,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1993.03,428,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1994.03,418,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1995.03,434,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1996.03,427,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1997.03,437,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1998.03,433,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,1999.03,431,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2000.03,428,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2001.03,436,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2002.03,440,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2003.03,461,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2004.03,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2005.03,486,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2006.03,508,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2007.03,548,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2008.03,573,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2009.03,613,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2010.03,621,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2011.03,629,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2012.03,649,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2013.03,662,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2014.03,655,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2015.03,653,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2016.03,661,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2017.03,681,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2018.03,698,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2019.03,725,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24F,2020.03,725,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Alcohol,,,
SNEA.SG03NAC12D24G,1987.03,158,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1988.03,463,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1989.03,466,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1990.03,585,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1991.03,581,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1992.03,562,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1993.03,573,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1994.03,596,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1995.03,595,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1996.03,642,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1997.03,682,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1998.03,670,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,1999.03,716,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2000.03,761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2001.03,799,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2002.03,817,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2003.03,854,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2004.03,806,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2005.03,821,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
